Mes;Dia;Fecha;Hora;Temp externa (°C);Max temp (°C);Min Temp (°C);HR% Ext;Punto Rocio;Velocidad Viento (m/s);Direccion Viento;Wind Run;Hi Speed;Hi Dir;Wind Chill;Heat Index;THW Index;THSW Index;Presion Bar (milibar);LLUVIA (mm);tasa lluvia;Radiacion Solar (W/m2);Energía Solar (langleys);Hi Solar Rad;UV Index;UV Dose;Hi UV;Heat D-D;Cool D-D;Temp  interior;HR% int;Punto Rocio int;Heat index int;EMC;In Air Density;ET (mm);Wind Samp;Wind TX;ISS Recept;Arc Int
Febrero;13;13/02/2018;10:00:00;32,3;32,3;30,5;53;21,5;0,4;SW;1,61;2,7;SW;32,3;35,9;35,9;42,7;1011,6;0;0;749;64,42;810;7,2;3,09;8,3;0;0,581;27,4;51;16,4;27,7;9,32;11.517;0,51;1277;5;100;60
Febrero;13;13/02/2018;11:00:00;33,7;33,8;32,3;50;21,8;0,4;ESE;1,61;3,6;WSW;33,7;38;38;44,4;1010,8;0;0;842;72,42;861;8,9;3,81;9,4;0;0,639;26,4;38;10,9;25,8;7,26;11.610;0,58;1273;5;100;60
Febrero;13;13/02/2018;12:00:00;34,2;34,3;33,4;49;21,9;0,9;WSW;3,22;3,6;WSW;34,2;38,8;38,8;45,3;1009,8;0;0;854;73,45;863;9,4;4,03;9,5;0;0,66;30;46;17,1;30,7;8,43;11.386;0,61;1275;5;100;60
Febrero;13;13/02/2018;13:00:00;34,6;35,2;34,1;51;22,9;0,4;WSW;1,61;3,1;WSW;34,6;40,3;40,3;47,9;1008,8;0;0;799;68,72;835;8,2;3,51;9;0;0,676;29,8;43;15,9;30,2;7,95;11.401;0,58;1267;5;100;60
Febrero;13;13/02/2018;14:00:00;33,7;34,6;33,6;54;23,1;1,3;WSW;4,83;4;W;33,7;39,4;39,4;47,9;1008,2;0;0;662;56,94;745;5,6;2,4;7,1;0;0,639;32,3;56;22,4;36,7;9,95;11.198;0,51;1272;5;100;60
Febrero;13;13/02/2018;15:00:00;33,6;33,8;33,2;51;22;1,3;WSW;4,83;4,5;WNW;33,6;38,1;38,1;46,7;1008,2;0;0;465;40;596;2,8;1,2;4,2;0;0,634;32,8;54;22,2;37,3;9,61;11.182;0,36;1276;5;100;60
Febrero;13;13/02/2018;16:00:00;32,3;33,6;32,3;51;20,9;0,9;WSW;3,22;3,6;WSW;32,3;35,4;35,4;36;1008,2;0;0;140;12,04;381;1,2;0,51;2;0;0,581;32,6;52;21,4;36,3;9,33;11.205;0,13;1273;5;100;60
Febrero;13;13/02/2018;17:00:00;29,4;32,3;29,4;66;22,4;0;WSW;0;1,3;WSW;29,4;32,9;32,9;32,4;1008,3;0;0;42;3,61;77;0,2;0,09;0,7;0;0,461;32,1;55;21,9;36;9,76;11.216;0,05;1277;5;100;60
Febrero;13;13/02/2018;18:00:00;26,9;29,4;26,9;68;20,5;0;---;0;0;---;26,9;28,4;28,4;27,3;1008,8;0;0;0;0;7;0;0;0;0;0,359;31,1;58;21,8;34,5;10,29;11.259;0;1277;5;100;60
Febrero;13;13/02/2018;19:00:00;25,7;26,9;25,7;61;17,6;0;---;0;0;---;25,7;26,2;26,2;24,9;1009,1;0;0;0;0;0;0;0;0;0;0,306;30,2;60;21,6;33,5;10,69;11.299;0,05;1258;5;100;60
Febrero;13;13/02/2018;20:00:00;24,9;25,7;24,9;46;12,5;0;---;0;0;---;24,9;24,7;24,7;23,1;1010;0;0;0;0;0;0;0;0;0;0,273;29,6;61;21,2;32,3;10,94;11.339;0,05;1277;5;100;60
Febrero;13;13/02/2018;21:00:00;24,3;24,9;24,3;46;12;0;WSW;0;0,4;WSW;24,3;24,2;24,2;22,6;1010,2;0;0;0;0;0;0;0;0;0;0,25;28,9;62;20,9;31,4;11,07;11.371;0,05;1278;5;100;60
Febrero;13;13/02/2018;22:00:00;24,2;24,3;23,8;55;14,6;0;---;0;0;---;24,2;24,4;24,4;22,9;1010,4;0;0;0;0;0;0;0;0;0;0,245;28,4;63;20,7;30,3;11,29;11.399;0,05;1268;5;100;60
Febrero;13;13/02/2018;23:00:00;23,1;24,2;23,1;40;8,8;0;---;0;0;---;23,1;22,5;22,5;20,7;1010,5;0;0;0;0;0;0;0;0;0;0,199;27,9;64;20,5;29,7;11,5;11.419;0,05;1278;5;100;60
Febrero;14;14/02/2018;0:00:00;22,5;23,1;22,5;32;5;0;---;0;0;---;22,5;21,2;21,2;19,2;1010,1;0;0;0;0;0;0;0;0;0;0,174;27,5;65;20,3;29,1;11,72;11.434;0,08;1231;5;99;60
Febrero;14;14/02/2018;1:00:00;22;22,5;22;26;1,6;0;---;0;0;---;22;20,1;20,1;18;1010,1;0;0;0;0;0;0;0;0;0;0,153;27,1;66;20,2;28,4;11,94;11.454;0,08;1275;5;100;60
Febrero;14;14/02/2018;2:00:00;21,5;22;21,5;25;0,6;0;---;0;0;---;21,5;19,4;19,4;17,3;1010;0;0;0;0;0;0;0;0;0;0,132;26,6;66;19,7;27,8;11,95;11.476;0,08;1247;5;100;60
Febrero;14;14/02/2018;3:00:00;21,1;21,5;21,1;24;-0,3;0;---;0;0;---;21,1;18,8;18,8;16,6;1010,1;0;0;0;0;0;0;0;0;0;0,116;26,3;67;19,7;27,4;12,16;11.492;0,08;1276;5;100;60
Febrero;14;14/02/2018;4:00:00;20,8;21,1;20,8;23;-1,1;0;---;0;0;---;20,8;18,4;18,4;16,3;1010,5;0;0;0;0;0;0;0;0;0;0,104;26;68;19,6;27,1;12,4;11.508;0,08;1276;5;100;60
Febrero;14;14/02/2018;5:00:00;20,3;20,8;20,3;24;-0,9;0;---;0;0;---;20,3;17,9;17,9;15,8;1010,9;0;0;0;0;0;0;0;0;0;0,083;25,7;68;19,3;26,7;12,42;11.531;0,08;1277;5;100;60
Febrero;14;14/02/2018;6:00:00;20,6;20,6;20,2;22;-1,9;0;WSW;0;0,4;WSW;20,6;18,1;18,1;17,2;1011,8;0;0;12;1,03;40;0;0;0;0;0,095;25,3;68;19;26,3;12,45;11.559;0,03;1255;5;100;60
Febrero;14;14/02/2018;7:00:00;23,6;23,6;20,6;53;13,5;0;WSW;0;0,4;WSW;23,6;23,7;23,7;24,7;1012,2;0;0;90;7,74;162;0,2;0,09;0,8;0;0,22;25,4;69;19,3;26,5;12,64;11.553;0,08;1268;5;100;60
Febrero;14;14/02/2018;8:00:00;26,9;26,9;23,6;68;20,5;0;SE;0;1,8;SE;26,9;28,4;28,4;31,1;1012,3;0;0;210;18,06;408;1,7;0,73;2,8;0;0,356;26,1;69;20;27,3;12,59;11.519;0,13;1260;5;100;60
Febrero;14;14/02/2018;9:00:00;29,5;29,5;26,9;62;21,5;0,4;WSW;1,61;3,1;SW;29,5;32,4;32,4;38,4;1012,3;0;0;565;48,6;675;4,4;1,89;5,9;0;0,465;26,6;57;17,4;27,1;10,15;11.540;0,38;1266;5;100;60
Febrero;14;14/02/2018;10:00:00;31,4;31,4;29,5;60;22,7;0,9;WSW;3,22;3,6;W;31,4;35,7;35,7;42,5;1011,6;0;0;746;64,16;803;7,2;3,09;8,3;0;0,546;25,6;41;11,3;25,1;7,75;11.648;0,51;1245;5;100;60
Febrero;14;14/02/2018;11:00:00;32,8;32,9;31,4;48;20,4;0,9;WSW;3,22;3,6;W;32,8;35,8;35,8;42,2;1010,8;0;0;840;72,25;868;9;3,86;9,6;0;0,604;25,8;37;10;25,2;7,18;11.643;0,61;1268;5;100;60
Febrero;14;14/02/2018;12:00:00;33,1;33,1;32,5;49;21;0,9;WSW;3,22;3,6;WSW;33,1;36,6;36,6;43,2;1009,9;0;0;864;74,31;888;9,4;4,03;9,6;0;0,616;29,4;44;15,9;29,9;8,15;11.425;0,63;1276;5;100;60
Febrero;14;14/02/2018;13:00:00;33,4;33,5;33;48;20,9;0,9;WSW;3,22;3,6;NNW;33,4;37;37;44,4;1008,7;0;0;804;69,15;870;8,1;3,47;9,2;0;0,63;31,3;51;20;33,7;9,18;11.280;0,58;1278;5;100;60
Febrero;14;14/02/2018;14:00:00;34,4;34,7;33,4;46;21,1;0,9;WSW;3,22;4;SW;34,4;38,5;38,5;47,7;1008,1;0;0;724;62,27;879;5,2;2,23;7;0;0,671;32,3;52;21,2;35,7;9,35;11.218;0,51;1273;5;100;60
Febrero;14;14/02/2018;15:00:00;33,3;34,4;33,3;44;19,4;0,4;NW;1,61;3,1;NNW;33,3;35,8;35,8;43,8;1007,8;0;0;449;38,62;585;3;1,29;4,2;0;0,625;32,6;52;21,4;36,3;9,33;11.200;0,33;1268;5;100;60
Febrero;14;14/02/2018;16:00:00;32,6;33,3;32,6;49;20,5;0,4;WSW;1,61;2,2;WSW;32,6;35,6;35,6;36,5;1007,9;0;0;173;14,88;418;1,2;0,51;1,9;0;0,595;32,3;53;21,5;35,9;9,45;11.210;0,15;1264;5;100;60
Febrero;14;14/02/2018;17:00:00;29,6;32,6;29,6;66;22,5;0;WSW;0;1,3;WSW;29,6;33,3;33,3;32,9;1008,2;0;0;51;4,39;107;0,3;0,13;0,7;0;0,468;31,8;55;21,6;35,4;9,77;11.230;0,05;1275;5;100;60
Febrero;14;14/02/2018;18:00:00;27,8;29,6;27,8;68;21,4;0;WSW;0;0,4;WSW;27,8;30,1;30,1;29;1008,7;0;0;0;0;5;0;0;0;0;0,396;30,9;57;21,4;34,1;10,14;11.270;0;1276;5;100;60
Febrero;14;14/02/2018;19:00:00;26,7;27,9;26,7;66;19,8;0;---;0;0;---;26,7;27,8;27,8;26,7;1009,3;0;0;0;0;0;0;0;0;0;0,347;30,2;60;21,6;33,5;10,69;11.300;0,03;1273;5;100;60
Febrero;14;14/02/2018;20:00:00;24,9;26,7;24,9;51;14,1;0;WSW;0;0,4;WSW;24,9;24,8;24,8;23,3;1009,9;0;0;0;0;0;0;0;0;0;0,273;29,6;61;21,2;32,3;10,94;11.338;0,05;1276;5;100;60
Febrero;14;14/02/2018;21:00:00;24,6;24,8;24,5;54;14,7;0;WSW;0;0,9;WSW;24,6;24,7;24,7;23,2;1010,2;0;0;0;0;0;0;0;0;0;0,262;28,9;62;20,9;31,4;11,07;11.370;0,05;1275;5;100;60
Febrero;14;14/02/2018;22:00:00;23,9;24,9;23,8;56;14,6;0;WSW;0;0,4;WSW;23,9;24,2;24,2;22,7;1010,5;0;0;0;0;0;0;0;0;0;0,231;28,4;63;20,7;30,3;11,29;11.400;0,05;1255;5;100;60
Febrero;14;14/02/2018;23:00:00;23,1;24,1;23,1;43;9,8;0;WSW;0;0,4;WSW;23,1;22,6;22,6;20,9;1010,5;0;0;0;0;0;0;0;0;0;0,199;27,9;63;20,2;29,6;11,3;11.424;0,05;1271;5;100;60
Febrero;15;15/02/2018;0:00:00;22,4;23,1;22,4;35;6,2;0;---;0;0;---;22,4;21,2;21,2;19,3;1010,1;0;0;0;0;0;0;0;0;0;0,169;27,4;64;20;28,8;11,52;11.445;0,05;1273;5;100;60
Febrero;15;15/02/2018;1:00:00;21,9;22,4;21,9;30;3,5;0;WSW;0;0,4;WSW;21,9;20,2;20,2;18,2;1009,9;0;0;0;0;0;0;0;0;0;0,148;26,9;65;19,8;28,2;11,74;11.461;0,05;1276;5;100;60
Febrero;15;15/02/2018;2:00:00;21,5;21,9;21,5;28;2,2;0;---;0;0;---;21,5;19,5;19,5;17,4;1009,7;0;0;0;0;0;0;0;0;0;0,132;26,6;66;19,7;27,8;11,95;11.474;0,08;1276;5;100;60
Febrero;15;15/02/2018;3:00:00;21;21,5;21;26;0,7;0;---;0;0;---;21;18,8;18,8;16,7;1010,2;0;0;0;0;0;0;0;0;0;0,111;26,2;66;19,3;27,2;11,97;11.503;0,08;1272;5;100;60
Febrero;15;15/02/2018;4:00:00;20,6;21;20,6;26;0,4;0;WSW;0;0,4;WSW;20,6;18,3;18,3;16,2;1010,6;0;0;0;0;0;0;0;0;0;0,095;25,9;67;19,3;26,9;12,18;11.519;0,08;1276;5;100;60
Febrero;15;15/02/2018;5:00:00;20,3;20,6;20,3;25;-0,4;0;---;0;0;---;20,3;17,9;17,9;15,8;1011,2;0;0;0;0;0;0;0;0;0;0,081;25,6;67;19;26,4;12,19;11.544;0,08;1277;5;100;60
Febrero;15;15/02/2018;6:00:00;20,6;20,6;20,2;23;-1,3;0;---;0;0;---;20,6;18,1;18,1;17,3;1011,9;0;0;15;1,29;46;0;0;0;0;0,093;25,3;68;18,9;26,2;12,45;11.564;0,03;1272;5;100;60
Febrero;15;15/02/2018;7:00:00;23,5;23,5;20,6;60;15,3;0;WSW;0;0,4;WSW;23,5;23,9;23,9;25,1;1012,3;0;0;95;8,17;171;0,2;0,09;0,8;0;0,215;25,3;68;19;26,3;12,45;11.565;0,08;1267;5;100;60
Febrero;15;15/02/2018;8:00:00;27,2;27,2;23,6;68;20,8;0;WSW;0;1,3;WSW;27,2;28,9;28,9;31,6;1012,7;0;0;208;17,89;425;1,7;0,73;2,8;0;0,37;23,3;42;9,7;22,9;7,97;11.764;0,15;1273;5;100;60
Febrero;15;15/02/2018;9:00:00;30,2;30,2;27,2;58;21;0;ESE;0;1,8;ESE;30,2;33;33;39,2;1012,4;0;0;585;50,32;684;4,3;1,84;5,8;0;0,493;23,1;39;8,4;22,5;7,58;11.781;0,38;1266;5;100;60
Febrero;15;15/02/2018;10:00:00;31,9;31,9;30,2;53;21,1;0,4;WSW;1,61;3,1;WSW;31,9;35,2;35,2;41,9;1011,6;0;0;742;63,82;791;7,1;3,04;8,1;0;0,565;23,7;38;8,6;23,2;7,36;11.746;0,51;1275;5;100;60
Febrero;15;15/02/2018;11:00:00;33;33;31,9;49;20,9;0,9;NW;3,22;2,7;NNW;33;36,4;36,4;42,9;1010,6;0;0;829;71,3;854;8,8;3,77;9,3;0;0,611;26,2;41;11,9;25,8;7,75;11.606;0,58;1268;5;100;60
Febrero;15;15/02/2018;12:00:00;33,5;34;33;54;22,9;0,9;WSW;3,22;3,6;NNW;33,5;39;39;45,6;1009,4;0;0;848;72,94;856;9,2;3,94;9,4;0;0,632;29,3;49;17,5;30,2;8,86;11.404;0,61;1247;5;100;60
Febrero;15;15/02/2018;13:00:00;33,8;34,2;33,4;51;22,3;0,9;WSW;3,22;4,5;SW;33,8;38,7;38,7;46,1;1008,4;0;0;792;68,12;831;8;3,43;8,9;0;0,646;31,2;55;21,1;34,1;9,79;11.265;0,58;1269;5;100;60
Febrero;15;15/02/2018;14:00:00;33,7;34,4;33,7;47;20,8;0,9;WSW;3,22;3,1;WSW;33,7;37,3;37,3;45,6;1008,1;0;0;664;57,11;744;5,7;2,44;7;0;0,641;28,8;38;13,1;28,7;7,25;11.462;0,51;1244;5;100;60
Febrero;15;15/02/2018;15:00:00;33,2;33,7;33,2;44;19,3;0,9;WSW;3,22;3,6;SW;33,2;35,6;35,6;44,3;1007,8;0;0;478;41,11;573;3,2;1,37;4,3;0;0,62;27,7;41;13,3;27,4;7,71;11.498;0,38;1268;5;100;60
Febrero;15;15/02/2018;16:00:00;32,6;33,2;32,6;46;19,4;0,4;SW;1,61;2,2;SW;32,6;34,9;34,9;35,7;1007,7;0;0;166;14,28;371;1,3;0,56;2,1;0;0,593;30,3;47;17,8;31,4;8,52;11.340;0,15;1263;5;100;60
Febrero;15;15/02/2018;17:00:00;29,3;32,6;29,3;66;22,3;0;WSW;0;1,3;WSW;29,3;32,7;32,7;32,2;1007,7;0;0;41;3,53;88;0,2;0,09;0,8;0;0,456;30,4;50;18,8;32,1;9,05;11.320;0,05;1268;5;100;60
Febrero;15;15/02/2018;18:00:00;26,3;29,3;26,3;66;19,4;0;---;0;0;---;26,3;27,3;27,3;26,1;1008,2;0;0;0;0;5;0;0;0;0;0,331;29,9;54;19,6;31,7;9,73;11.335;0;1275;5;100;60
Febrero;15;15/02/2018;19:00:00;26,4;26,4;25,9;66;19,6;0;---;0;0;---;26,4;27,6;27,6;26,4;1009;0;0;0;0;0;0;0;0;0;0,338;29,2;56;19,5;30,8;10,05;11.372;0,03;1276;5;100;60
Febrero;15;15/02/2018;20:00:00;25,4;26,8;25,4;67;18,9;0;WSW;0;0,4;WSW;25,4;26,3;26,3;25,1;1009,3;0;0;0;0;0;0;0;0;0;0,296;28,7;58;19,6;30,4;10,35;11.390;0,03;1269;5;100;60
Febrero;15;15/02/2018;21:00:00;24,2;25,4;24,2;57;15,2;0;---;0;0;---;24,2;24,5;24,5;23,1;1009,7;0;0;0;0;0;0;0;0;0;0,245;28,2;60;19,7;29,6;10,75;11.415;0,05;1265;5;100;60
Febrero;15;15/02/2018;22:00:00;23,7;24,2;23,6;50;12,6;0;WSW;0;0,4;WSW;23,7;23,6;23,6;22;1010,2;0;0;0;0;0;0;0;0;0;0,222;27,7;61;19,5;29;10,95;11.440;0,05;1251;5;100;60
Febrero;15;15/02/2018;23:00:00;24,4;24,4;23,6;60;16,2;0;WSW;0;0,9;WSW;24,4;24,8;24,8;23,4;1010,4;0;0;0;0;0;0;0;0;0;0,255;27,3;62;19,4;28,4;11,13;11.463;0,05;1254;5;100;60
Febrero;16;16/02/2018;0:00:00;23,3;24,4;23,3;45;10,7;0;WSW;0;0,4;WSW;23,3;22,9;22,9;21,3;1010,1;0;0;0;0;0;0;0;0;0;0,206;26,9;63;19,3;28;11,34;11.472;0,05;1262;5;100;60
Febrero;16;16/02/2018;1:00:00;22,4;23,3;22,4;33;5,4;0;---;0;0;---;22,4;21,1;21,1;19,2;1009,6;0;0;0;0;0;0;0;0;0;0,171;26,5;64;19,1;27,5;11,56;11.486;0,05;1266;5;100;60
Febrero;16;16/02/2018;2:00:00;21,8;22,4;21,8;31;3,9;0;---;0;0;---;21,8;20,1;20,1;18,1;1009,5;0;0;0;0;0;0;0;0;0;0,144;26,2;64;18,8;27,1;11,57;11.503;0,08;1241;5;99,8;60
Febrero;16;16/02/2018;3:00:00;21,3;21,8;21,3;27;1,6;0;---;0;0;---;21,3;19,2;19,2;17,1;1009,8;0;0;0;0;0;0;0;0;0;0,125;25,9;65;18,8;26,8;11,78;11.517;0,08;1265;5;100;60
Febrero;16;16/02/2018;4:00:00;20,9;21,4;20,9;25;0,2;0;---;0;0;---;20,9;18,7;18,7;16,5;1010;0;0;0;0;0;0;0;0;0;0,109;25,6;66;18,7;26,4;11,99;11.534;0,08;1251;5;100;60
Febrero;16;16/02/2018;5:00:00;20,6;21;20,6;24;-0,7;0;---;0;0;---;20,6;18,2;18,2;16,1;1010,5;0;0;0;0;0;0;0;0;0;0,095;25,3;67;18,7;26,2;12,2;11.551;0,08;1271;5;100;60
Febrero;16;16/02/2018;6:00:00;20,9;20,9;20,4;22;-1,6;0;---;0;0;---;20,9;18,4;18,4;17,6;1011,1;0;0;12;1,03;42;0;0;0;0;0,106;25,1;67;18,5;25,9;12,21;11.570;0,03;1263;5;100;60
Febrero;16;16/02/2018;7:00:00;24,2;24,2;20,9;54;14,3;0;WSW;0;0,4;WSW;24,2;24,3;24,3;25,3;1011,7;0;0;90;7,74;220;0,2;0,09;0,9;0;0,243;25,4;68;19,1;26,4;12,44;11.552;0,08;1254;5;100;60
Febrero;16;16/02/2018;8:00:00;27,7;27,7;24,2;69;21,5;0;WSW;0;1,3;WSW;27,7;29,9;29,9;32,8;1012,1;0;0;214;18,41;397;1,7;0,73;2,8;0;0,391;24,3;49;12,9;24,3;9,03;11.683;0,15;1244;5;100;60
Febrero;16;16/02/2018;9:00:00;30,8;30,8;27,7;60;22,1;0,4;WSW;1,61;2,2;WSW;30,8;34,5;34,5;40,6;1012;0;0;560;48,17;663;4,3;1,84;5,8;0;0,519;26,2;54;16,1;26,4;9,77;11.571;0,38;1279;5;100;60
Febrero;16;16/02/2018;10:00:00;32;32,1;30,8;56;22,1;0,4;WSW;1,61;2,7;WSW;32;36,1;36,1;42,8;1011,3;0;0;729;62,7;786;7;3;8,1;0;0,569;27,8;57;18,5;28,8;10,19;11.465;0,51;1275;5;100;60
Febrero;16;16/02/2018;11:00:00;33,3;33,3;32;54;22,7;0,9;WSW;3,22;3,1;WSW;33,3;38,5;38,5;45,2;1010,5;0;0;822;70,7;844;8,8;3,77;9,2;0;0,623;29,6;58;20,4;31,8;10,35;11.359;0,58;1268;5;100;60
Febrero;16;16/02/2018;12:00:00;33,7;33,8;33,2;52;22,5;1,3;WSW;4,83;4,5;SW;33,7;38,8;38,8;45,2;1009,3;0;0;833;71,65;842;8,9;3,81;9,1;0;0,641;30,9;58;21,7;34,3;10,3;11.271;0,61;1273;5;100;60
Febrero;16;16/02/2018;13:00:00;34,1;34,4;33,6;51;22,5;1,3;WSW;4,83;4,5;WSW;34,1;39,3;39,3;46,5;1008,3;0;0;775;66,66;817;7,7;3,3;8,6;0;0,657;28,3;39;13;28;7,39;11.486;0,58;1276;5;100;60
Febrero;16;16/02/2018;14:00:00;34;34,2;33,8;50;22,1;1,3;WSW;4,83;3,6;SW;34;38,7;38,7;46,7;1007,6;0;0;645;55,48;740;5,3;2,27;6,7;0;0,653;27,5;38;11,9;26,9;7,25;11.520;0,48;1273;5;100;60
Febrero;16;16/02/2018;15:00:00;33,6;34;33,6;49;21,4;1,3;WSW;4,83;3,6;NW;33,6;37,6;37,6;46,1;1007,6;0;0;462;39,74;563;3;1,29;4,1;0;0,637;28,3;39;13;28;7,39;11.478;0,36;1275;5;100;60
Febrero;16;16/02/2018;16:00:00;32,8;33,7;32,8;51;21,3;0,4;WSW;1,61;2,7;NNW;32,8;36,4;36,4;36,9;1007,5;0;0;134;11,53;362;1,3;0,56;2,1;0;0,602;30,7;46;17,8;31,8;8,4;11.324;0,13;1274;5;100;60
Febrero;16;16/02/2018;17:00:00;31;32,8;31;58;21,8;0;WSW;0;1,3;WSW;31;34,4;34,4;33,8;1007,6;0;0;39;3,35;62;0,2;0,09;0,7;0;0,528;30,8;50;19,2;32,7;9,05;11.299;0,05;1277;5;100;60
Febrero;16;16/02/2018;18:00:00;27,4;30,9;27,4;68;21;0;---;0;0;---;27,4;29,3;29,3;28,2;1008,1;0;0;0;0;7;0;0;0;0;0,38;30,2;53;19,6;32,2;9,52;11.321;0;1272;5;100;60
Febrero;16;16/02/2018;19:00:00;25,8;27,4;25,8;61;17,7;0;WSW;0;0,4;WSW;25,8;26,4;26,4;25,1;1008,7;0;0;0;0;0;0;0;0;0;0,313;29,6;56;19,9;31,4;10,05;11.348;0,03;1277;5;100;60
Febrero;16;16/02/2018;20:00:00;25,2;25,8;25,2;54;15,2;0;---;0;0;---;25,2;25,3;25,3;23,9;1009,1;0;0;0;0;0;0;0;0;0;0,285;28,9;58;19,8;30,8;10,35;11.377;0,05;1273;5;100;60
Febrero;16;16/02/2018;21:00:00;24,9;25,2;24,7;55;15,2;0;---;0;0;---;24,9;25,1;25,1;23,6;1009,2;0;0;0;0;0;0;0;0;0;0,273;28,4;59;19,6;29,8;10,55;11.403;0,05;1272;5;100;60
Febrero;16;16/02/2018;22:00:00;25;25,1;24,8;53;14,8;0;SSE;0;0,9;WSW;25;25,1;25,1;23,6;1009,7;0;0;0;0;0;0;0;0;0;0,278;27,9;60;19,5;29,3;10,75;11.427;0,05;1277;5;100;60
Febrero;16;16/02/2018;23:00:00;24,9;25,2;24,9;61;16,9;0;SSE;0;1,8;SE;24,9;25,4;25,4;24,1;1009,8;0;0;0;0;0;0;0;0;0;0,273;27,6;62;19,7;28,9;11,12;11.437;0,05;1269;5;100;60
Febrero;17;17/02/2018;0:00:00;23,8;24,9;23,8;48;12,2;0;W;0;0,4;W;23,8;23,8;23,8;22,2;1009,4;0;0;0;0;0;0;0;0;0;0,229;27,3;63;19,6;28,5;11,33;11.446;0,05;1262;5;100;60
Febrero;17;17/02/2018;1:00:00;23,1;23,8;23,1;35;6,8;0;W;0;0,4;W;23,1;22,3;22,3;20,4;1008,9;0;0;0;0;0;0;0;0;0;0,199;26,9;64;19,6;28,1;11,54;11.454;0,05;1266;5;100;60
Febrero;17;17/02/2018;2:00:00;22,4;23,1;22,4;29;3,5;0;---;0;0;---;22,4;20,8;20,8;18,8;1008,9;0;0;0;0;0;0;0;0;0;0,169;26,6;65;19,5;27,7;11,75;11.468;0,08;1262;5;100;60
Febrero;17;17/02/2018;3:00:00;21,9;22,4;21,9;26;1,6;0;---;0;0;---;21,9;20;20;17,9;1009,3;0;0;0;0;0;0;0;0;0;0,15;26,3;66;19,4;27,3;11,96;11.487;0,08;1260;5;100;60
Febrero;17;17/02/2018;4:00:00;21,5;21,9;21,5;24;0,1;0;---;0;0;---;21,5;19,3;19,3;17,2;1009,8;0;0;0;0;0;0;0;0;0;0,132;26;66;19,2;27;11,97;11.507;0,08;1257;5;100;60
Febrero;17;17/02/2018;5:00:00;21,2;21,5;21,2;23;-0,8;0;---;0;0;---;21,2;18,9;18,9;16,7;1010,4;0;0;0;0;0;0;0;0;0;0,12;25,7;67;19,1;26,6;12,19;11.529;0,08;1260;5;100;60
Febrero;17;17/02/2018;6:00:00;21,2;21,3;20,9;22;-1,4;0;---;0;0;---;21,2;18,8;18,8;17,9;1010,9;0;0;13;1,12;42;0;0;0;0;0,118;25,3;68;19;26,3;12,45;11.549;0,03;1259;5;100;60
Febrero;17;17/02/2018;7:00:00;24,3;24,3;21,2;49;12,9;0;---;0;0;---;24,3;24,3;24,3;25,2;1011,3;0;0;89;7,65;237;0,2;0,09;0,9;0;0,25;25,3;68;19;26,3;12,45;11.553;0,08;1264;5;100;60
Febrero;17;17/02/2018;8:00:00;27,4;27,4;24,3;69;21,2;0;W;0;1,8;SE;27,4;29,3;29,3;31,7;1011,8;0;0;184;15,83;346;1,7;0,73;2,8;0;0,377;25,8;68;19,4;26,8;12,41;11.535;0,13;1266;5;100;60
Febrero;17;17/02/2018;9:00:00;29,9;29,9;27,4;64;22,3;0,4;WSW;1,61;2,2;WSW;29,9;33,7;33,7;39,7;1011,9;0;0;557;47,91;666;4,5;1,93;6;0;0,481;26,9;67;20,3;28,4;12,14;11.476;0,38;1277;5;100;60
Febrero;17;17/02/2018;10:00:00;31,9;32,1;29,9;61;23,5;0,4;NW;1,61;2,7;WSW;31,9;37,3;37,3;44,1;1011,3;0;0;736;63,3;791;7,2;3,09;8,4;0;0,567;28,4;65;21,2;30,6;11,69;11.399;0,51;1274;5;100;60
Febrero;17;17/02/2018;11:00:00;33,2;33,2;31,9;57;23,5;0,9;W;3,22;4,5;NNW;33,2;39,2;39,2;45,9;1010,4;0;0;822;70,7;849;9,1;3,9;9,6;0;0,618;30;64;22,4;33,9;11,41;11.305;0,58;1277;5;100;60
Febrero;17;17/02/2018;12:00:00;34,3;34,3;33,2;49;22,1;0,9;WSW;3,22;4,5;NNW;34,3;39,1;39,1;45,5;1009,2;0;0;841;72,34;849;9,5;4,07;9,7;0;0,667;31,4;62;23,3;36,2;10,98;11.222;0,61;1272;5;100;60
Febrero;17;17/02/2018;13:00:00;34,9;35,1;34,3;47;21,9;0,9;WSW;3,22;4;SW;34,9;39,8;39,8;47,1;1008,4;0;0;793;68,21;830;8,2;3,51;9,1;0;0,69;32,6;61;24,1;38,8;10,75;11.157;0,58;1275;5;100;60
Febrero;17;17/02/2018;14:00:00;34,6;35;34,6;45;20,9;1,3;WSW;4,83;4;SW;34,6;38,4;38,4;46,3;1007,9;0;0;637;54,79;761;5,5;2,36;7;0;0,676;33,3;59;24,2;40,1;10,41;11.122;0,48;1280;5;100;60
Febrero;17;17/02/2018;15:00:00;34;34,5;33,8;48;21,4;0,9;WSW;3,22;3,1;WSW;34;38,2;38,2;45;1007,7;0;0;384;33,03;629;2,9;1,24;3,9;0;0,653;33,4;58;24;40;10,25;11.119;0,33;1277;5;100;60
