Año;Dia;Mes;Fecha;Hora;Temp out;Hi Temp;Low Temp;Out Hum;Dew;Wind Speed;Wind Dir;Wind Run;Hi Speed;Hi Dir;Wind Chill;Heat Index;THW Index;THSW Index;Bar  ;Rain;Rain Rate;Solar Rad;Solar Energy;Hi Solar Rad;UV  Index;UV  Dose;Hi  UV;Heat D-D;Cool D-D;In Temp;In Hum;In Dew;In Heat;In EMC;In Air Density;ET ;Wind Samp;Wind Tx;ISS Recept;Arc. Int.
2020;30;1;30/01/2020;17:00:00;33,3;34,1;33,3;50;21,5;0,9;W;3,22;3,6;W;33,3;37,3;37,3;---;755,9;0;0;263;22,62;374;0,6;0,26;1,4;0;0,625;29,1;50;17,6;30,1;9,06;1,1392;0,23;1398;1;100;60
2020;30;1;30/01/2020;18:00:00;31;33,3;31;57;21,5;0;N;0;1,3;NNW;31;34,2;34,2;---;756,1;0;0;61;5,25;141;0;0;0;0;0,528;29,8;53;19,2;31,3;9,54;1,1343;0,05;1375;1;100;60
2020;30;1;30/01/2020;19:00:00;29,6;31;29,4;65;22,3;0;N;0;1,3;N;29,6;33,1;33,1;---;756,2;0;0;0;0;0;0;0;0;0;0,468;29,6;55;19,6;31,3;9,85;1,1347;0;1395;1;100;60
2020;30;1;30/01/2020;20:00:00;28,4;29,6;28,4;72;22,9;0;N;0;0,4;N;28,4;31,8;31,8;---;756,6;0;0;0;0;0;0;0;0;0;0,419;29,2;58;20,1;31,1;10,35;1,136;0,03;1392;1;100;60
2020;30;1;30/01/2020;21:00:00;27,7;28,4;27,6;76;23,1;0;N;0;0,4;N;27,7;30,9;30,9;---;757;0;0;0;0;0;0;0;0;0;0,391;28,8;57;19,5;30,5;10,23;1,1389;0,03;1361;1;99,5;60
2020;30;1;30/01/2020;22:00:00;26,6;27,7;26,6;78;22,5;0;N;0;0,4;N;26,6;28,9;28,9;---;757,1;0;0;0;0;0;0;0;0;0;0,345;28,5;58;19,4;29,9;10,35;1,1403;0,03;1379;1;100;60
2020;30;1;30/01/2020;23:00:00;26,3;26,7;26,2;78;22,2;0;N;0;0,4;N;26,3;28,4;28,4;---;757;0;0;0;0;0;0;0;0;0;0,333;28,2;59;19,4;29,5;10,55;1,1415;0,03;1372;1;100;60
2020;31;1;31/01/2020;0:00:00;26,2;26,4;26,2;80;22,5;0;N;0;2,2;SSE;26,2;28,4;28,4;---;757,2;0;0;0;0;0;0;0;0;0;0,329;27,8;60;19,4;29,1;10,75;1,1431;0,03;1381;1;100;60
2020;31;1;31/01/2020;1:00:00;26;26,2;26;80;22,3;0;S;0;2,2;SE;26;28,1;28,1;---;756,9;0;0;0;0;0;0;0;0;0;0,319;27,6;61;19,4;28,8;10,95;1,1435;0,03;1335;1;97,6;60
2020;31;1;31/01/2020;2:00:00;24,6;26;24,6;83;21,5;0;ESE;0;1,8;SE;24,6;26,3;26,3;---;756,6;0;0;0;0;0;0;0;0;0;0,259;27,3;62;19,4;28,4;11,13;1,1443;0,03;1399;1;100;60
2020;31;1;31/01/2020;3:00:00;23,4;24,6;23,4;84;20,6;0;---;0;0;---;23,4;24,7;24,7;---;756,4;0;0;0;0;0;0;0;0;0;0,213;27,1;64;19,7;28,3;11,54;1,1444;0,03;1399;1;100;60
2020;31;1;31/01/2020;4:00:00;22,9;23,4;22,9;85;20,2;0;---;0;0;---;22,9;24,1;24,1;---;756,5;0;0;0;0;0;0;0;0;0;0,19;26,7;65;19,6;27,8;11,75;1,1458;0,03;1398;1;100;60
2020;31;1;31/01/2020;5:00:00;22,6;22,9;22,6;85;19,9;0;---;0;0;---;22,6;23,7;23,7;---;757;0;0;0;0;0;0;0;0;0;0,176;26,4;66;19,5;27,5;11,96;1,148;0,03;1384;1;100;60
2020;31;1;31/01/2020;6:00:00;22,3;22,6;22,3;85;19,6;0;ESE;0;0,4;ESE;22,3;23,3;23,3;---;757,2;0;0;0;0;0;0;0;0;0;0,164;26,2;66;19,3;27,2;11,97;1,1496;0,03;1390;1;100;60
2020;31;1;31/01/2020;7:00:00;22,5;22,5;22;86;20;0;ESE;0;0,4;ESE;22,5;23,6;23,6;---;757,9;0;0;11;0,95;30;0;0;0;0;0,174;26;67;19,4;27,1;12,17;1,1511;0;1382;1;100;60
2020;31;1;31/01/2020;8:00:00;25,2;25,2;22,5;81;21,7;0;S;0;1,3;S;25,2;27,1;27,1;---;758,4;0;0;90;7,74;213;0,3;0,13;0,9;0;0,287;25,1;57;15,9;25,3;10,27;1,1608;0,05;1391;1;100;60
2020;31;1;31/01/2020;9:00:00;28,3;28,3;25,2;72;22,7;0,4;S;1,61;2,2;ESE;28,3;31,6;31,6;---;758,9;0;0;275;23,65;388;1,8;0,77;2,9;0;0,414;24,6;50;13,4;24,6;9,23;1,1666;0,18;1397;1;100;60
2020;31;1;31/01/2020;10:00:00;30,9;30,9;28,3;62;22,8;0,4;WNW;1,61;2,2;W;30,9;35,1;35,1;---;759,1;0;0;534;45,93;661;4,3;1,84;5,8;0;0,523;24,6;46;12,2;24,4;8,53;1,1682;0,36;1394;1;100;60
2020;31;1;31/01/2020;11:00:00;32,2;32,2;30,9;58;22,9;0,9;N;3,22;3,1;W;32,2;37;37;---;758,5;0;0;721;62,01;775;7;3;8,4;0;0,576;25,6;44;12,4;25,3;8,19;1,1632;0,51;1401;1;100;60
2020;31;1;31/01/2020;12:00:00;33,9;33,9;32,2;52;22,7;0,9;WNW;3,22;4;W;33,9;39,2;39,2;---;757,6;0;0;816;70,19;840;9,3;3,99;10;0;0,648;26,7;46;14,1;26,6;8,45;1,1553;0,58;1402;1;100;60
2020;31;1;31/01/2020;13:00:00;34,3;34,7;33,9;49;22,1;1,3;WNW;4,83;4;WSW;34,3;39,1;39,1;---;757,1;0;0;829;71,3;838;9,7;4,16;9,9;0;0,667;26,9;41;12,6;26,4;7,74;1,1555;0,61;1382;1;100;60
2020;31;1;31/01/2020;14:00:00;34,6;34,8;34,3;46;21,3;1,8;W;6,44;4;W;34,6;38,9;38,9;---;756,4;0;0;773;66,49;812;8,2;3,51;9,2;0;0,678;28,1;40;13,2;27,8;7,55;1,1494;0,61;1374;1;100;60
2020;31;1;31/01/2020;15:00:00;34,8;35,1;34,6;48;22,2;1,3;WNW;4,83;3,6;WSW;34,8;39,9;39,9;---;755,9;0;0;646;55,56;724;5,4;2,31;7;0;0,687;27,7;39;12,5;27,3;7,41;1,1506;0,51;1400;1;100;60
2020;31;1;31/01/2020;16:00:00;34,4;35,1;34,4;49;22,2;1,3;WNW;4,83;3,6;NNE;34,4;39,4;39,4;---;755,6;0;0;438;37,67;564;2,5;1,07;3,9;0;0,671;27,3;38;11,7;26,6;7,25;1,1528;0,36;1402;1;100;60
2020;31;1;31/01/2020;17:00:00;34;34,7;34;48;21,4;0,9;N;3,22;3,1;N;34;38,2;38,2;---;755,6;0;0;267;22,96;397;0,6;0,26;1,3;0;0,653;29,4;52;18,6;30,7;9,35;1,1358;0,23;1403;1;100;60
2020;31;1;31/01/2020;18:00:00;31,2;34;31,2;58;21,9;0,4;NNW;1,61;2,2;N;31,2;34,7;34,7;---;755,9;0;0;55;4,73;139;0;0;0;0;0,535;30,1;53;19,5;31,9;9,53;1,1322;0,05;1403;1;100;60
2020;31;1;31/01/2020;19:00:00;28,1;31,2;28,1;71;22,4;0;NNE;0;0,4;NNE;28,1;31,1;31,1;---;756;0;0;0;0;0;0;0;0;0;0,407;29,8;56;20,1;31,8;10,04;1,1328;0;1369;1;100;60
2020;31;1;31/01/2020;20:00:00;26,6;28,1;26,6;77;22,2;0;NNE;0;0,4;NNE;26,6;28,7;28,7;---;756,4;0;0;0;0;0;0;0;0;0;0,343;29,2;58;20,1;31,1;10,35;1,1357;0,03;1402;1;100;60
2020;31;1;31/01/2020;21:00:00;25,6;26,6;25,6;80;21,9;0;NNE;0;0,4;NNE;25,6;27,5;27,5;---;756,7;0;0;0;0;0;0;0;0;0;0,303;28,7;58;19,6;30,4;10,35;1,1384;0,03;1403;1;100;60
2020;31;1;31/01/2020;22:00:00;25,4;25,6;25,2;79;21,5;0;NNE;0;0,4;N;25,4;27,1;27,1;---;757;0;0;0;0;0;0;0;0;0;0,294;28,4;58;19,3;29,8;10,35;1,1408;0,03;1401;1;100;60
2020;31;1;31/01/2020;23:00:00;25,8;25,8;25,4;81;22,3;0;ENE;0;1,8;SE;25,8;27,8;27,8;---;757,4;0;0;0;0;0;0;0;0;0;0,31;27,9;59;19,2;29,2;10,55;1,1432;0,03;1402;1;100;60
