;;;;Temp;Hi;Low;Out;Dew;Wind;Wind;Wind;Hi;Hi;Wind;Heat;THW;THSW;;;Rain;Solar;Solar;Hi Solar;UV ;UV ;Hi ;Heat;Cool;In ;In;In ;In ;;Wind;Wind;ISS ;Arc,
Mes;dia;Date;Time;Out;Temp;Temp;Hum;Pt,;Speed;Dir;Run;Speed;Dir;Chill;Index;Index;Index;Bar  ;Rain;Rate;Rad,;Energy;Rad, ;Index;Dose;UV ;D-D ;D-D ;Temp;Hum;Dew;Heat;ET ;Samp;Tx ;Recept;Int,
Mayo;16;16/05/2014;16:30:00;33,2;33,4;33,2;64;25,5;0,9;NNW;1,61;2,7;NW;33,2;41,8;41,8;49,7;1006,8;0;0;375;16,13;499;0,4;0,09;1;0;0,31;30,5;50;18,9;32,2;0;702;1;100;30
Mayo;16;16/05/2014;17:00:00;32,8;33,2;32,8;65;25,4;0,4;NNW;0,8;2,2;NNW;32,8;41,1;41,1;45,7;1007,1;0;0;217;9,33;281;0;0;0;0;0,302;32,6;51;21,2;36,1;0,009;701;1;100;30
Mayo;16;16/05/2014;17:30:00;31,9;32,8;31,9;70;25,8;0;WSW;0;2,2;WSW;31,9;40,1;40,1;40,8;1007,4;0;0;125;5,38;153;0;0;0;0;0,284;33,4;52;22,2;38,2;0;693;1;100;30
Mayo;16;16/05/2014;18:00:00;31,2;31,9;31,2;71;25,3;0;W;0;0,9;WSW;31,2;37,9;37,9;37,9;1007,5;0;0;66;2,84;111;0;0;0;0;0,269;33,6;53;22,7;38,9;0,003;699;1;100;30
Mayo;16;16/05/2014;18:30:00;30,1;31,2;30,1;74;24,9;0;---;0;0;---;30,1;36,1;36,1;35,3;1007,7;0;0;6;0,26;23;0;0;0;0;0,244;33,4;55;23,2;39,2;0;688;1;100;30
Mayo;16;16/05/2014;19:00:00;28,6;30,1;28,6;76;24;0;---;0;0;---;28,6;33,2;33,2;32,3;1007,6;0;0;0;0;0;0;0;0;0;0,214;33,2;57;23,6;39,3;0;695;1;100;30
Mayo;16;16/05/2014;19:30:00;27,8;28,6;27,8;76;23,2;0;---;0;0;---;27,8;31;31;30,1;1008;0;0;0;0;0;0;0;0;0;0,197;32,8;58;23,5;38,6;0;692;1;100;30
Mayo;16;16/05/2014;20:00:00;27,3;27,8;27,3;76;22,7;0;---;0;0;---;27,3;30,1;30,1;29,1;1008,4;0;0;0;0;0;0;0;0;0;0,187;32,5;58;23,2;37,8;0,001;699;1;100;30
Mayo;16;16/05/2014;20:30:00;27,2;27,3;27,1;76;22,6;0;---;0;0;---;27,2;29,7;29,7;28,7;1008,9;0;0;0;0;0;0;0;0;0;0,184;32,1;60;23,4;37,4;0;699;1;100;30
Mayo;16;16/05/2014;21:00:00;27,1;27,2;27,1;76;22,5;0;---;0;0;---;27,1;29,5;29,5;28,5;1009,2;0;0;0;0;0;0;0;0;0;0,182;31,9;61;23,4;37,1;0,001;701;1;100;30
Mayo;16;16/05/2014;21:30:00;26,7;27,1;26,7;76;22,1;0;---;0;0;---;26,7;28,9;28,9;27,9;1009,3;0;0;0;0;0;0;0;0;0;0,175;31,7;61;23,2;36,6;0;700;1;100;30
Mayo;16;16/05/2014;22:00:00;26,4;26,7;26,4;76;21,9;0;---;0;0;---;26,4;28,4;28,4;27,4;1009,7;0;0;0;0;0;0;0;0;0;0,169;31,3;62;23,2;35,9;0,001;697;1;100;30
Mayo;16;16/05/2014;22:30:00;26,2;26,4;26,2;75;21,4;0;---;0;0;---;26,2;27,9;27,9;26,9;1009,9;0;0;0;0;0;0;0;0;0;0,164;31,1;63;23,2;35,6;0;696;1;100;30
Mayo;16;16/05/2014;23:00:00;26,4;26,4;26,2;76;21,8;0;W;0;0,4;W;26,4;28,3;28,3;27,3;1009,6;0;0;0;0;0;0;0;0;0;0,168;30,8;63;23;35,2;0,001;694;1;100;30
Mayo;16;16/05/2014;23:30:00;26,2;26,4;26,2;75;21,4;0;---;0;0;---;26,2;27,9;27,9;26,8;1009,8;0;0;0;0;0;0;0;0;0;0,163;30,6;64;23;35,2;0;686;1;100;30
Mayo;17;17/05/2014;0:00:00;25,8;26,2;25,8;76;21,2;0;---;0;0;---;25,8;27,4;27,4;26,3;1009,7;0;0;0;0;0;0;0;0;0;0,155;30,5;65;23,2;35,2;0,001;695;1;100;30
Mayo;17;17/05/2014;0:30:00;25,4;25,8;25,4;76;20,9;0;---;0;0;---;25,4;26,9;26,9;25,8;1009,3;0;0;0;0;0;0;0;0;0;0,148;30,3;65;23;34,7;0;695;1;100;30
Mayo;17;17/05/2014;1:00:00;25,1;25,5;25,1;76;20,6;0;---;0;0;---;25,1;26,6;26,6;25,4;1009;0;0;0;0;0;0;0;0;0;0,141;30,2;66;23,1;34,7;0,001;695;1;100;30
Mayo;17;17/05/2014;1:30:00;24,8;25,2;24,8;76;20,3;0;---;0;0;---;24,8;26,3;26,3;25,2;1008,5;0;0;0;0;0;0;0;0;0;0,135;29,9;66;22,9;34,2;0;690;1;100;30
Mayo;17;17/05/2014;2:00:00;24,7;24,8;24,7;77;20,4;0;---;0;0;---;24,7;26,2;26,2;25,1;1008,5;0;0;0;0;0;0;0;0;0;0,133;29,8;67;23;34,2;0,001;699;1;100;30
Mayo;17;17/05/2014;2:30:00;24,4;24,7;24,4;77;20,1;0;---;0;0;---;24,4;25,9;25,9;24,8;1008,6;0;0;0;0;0;0;0;0;0;0,127;29,7;67;22,9;33,9;0;702;1;100;30
Mayo;17;17/05/2014;3:00:00;24,2;24,4;24,2;77;19,9;0;---;0;0;---;24,2;25,6;25,6;24,4;1008,7;0;0;0;0;0;0;0;0;0;0,123;29,5;67;22,7;33,4;0,001;699;1;100;30
Mayo;17;17/05/2014;3:30:00;24,2;24,3;24,2;78;20,1;0;---;0;0;---;24,2;25,6;25,6;24,4;1008,8;0;0;0;0;0;0;0;0;0;0,122;29,4;68;22,9;33,3;0;698;1;100;30
Mayo;17;17/05/2014;4:00:00;23,9;24,2;23,8;78;19,9;0;---;0;0;---;23,9;25,3;25,3;24,1;1009;0;0;0;0;0;0;0;0;0;0,117;29,3;68;22,8;33,1;0,001;697;1;100;30
Mayo;17;17/05/2014;4:30:00;23,8;24,1;23,8;78;19,8;0;---;0;0;---;23,8;25,1;25,1;23,9;1009;0;0;0;0;0;0;0;0;0;0,115;29,2;68;22,7;32,9;0;698;1;100;30
Mayo;17;17/05/2014;5:00:00;23,7;23,8;23,7;79;19,9;0;---;0;0;---;23,7;25;25;24,1;1009,1;0;0;0;0;0;0;0;0;0;0,112;29,1;69;22,8;32,9;0,001;702;1;100;30
Mayo;17;17/05/2014;5:30:00;23,6;23,8;23,6;79;19,7;0;---;0;0;---;23,6;24,8;24,8;23,8;1009,2;0;0;0;0;0;0;0;0;0;0,109;28,9;69;22,7;32,7;0;699;1;100;30
Mayo;17;17/05/2014;6:00:00;23,6;23,6;23,5;79;19,7;0;---;0;0;---;23,6;24,8;24,8;24,1;1009,7;0;0;10;0,43;21;0;0;0;0;0,109;28,8;69;22,6;32,4;0;703;1;100;30
Mayo;17;17/05/2014;6:30:00;24,1;24,1;23,6;79;20,2;0;---;0;0;---;24,1;25,4;25,4;25,5;1010;0;0;39;1,68;60;0;0;0;0;0,119;28,7;69;22,5;32,1;0;701;1;100;30
Mayo;17;17/05/2014;7:00:00;24,6;24,6;24;80;20,9;0;---;0;0;---;24,6;26,2;26,2;26,7;1010,4;0;0;60;2,58;65;0;0;0;0;0,131;28,7;70;22,7;32,3;0,001;702;1;100;30
Mayo;17;17/05/2014;7:30:00;25,2;25,2;24,6;79;21,3;0;W;0;0,4;W;25,2;26,8;26,8;28,4;1010,9;0;0;115;4,95;232;0;0;0;0;0,142;28,8;70;22,8;32,6;0;701;1;100;30
Mayo;17;17/05/2014;8:00:00;27,1;27,1;25,2;77;22,7;0;W;0;1,3;W;27,1;29,7;29,7;34,5;1011,4;0;0;296;12,73;385;0,3;0,06;0,9;0;0,183;29,2;70;23,1;33,3;0,005;698;1;100;30
Mayo;17;17/05/2014;8:30:00;28,2;28,2;27,2;77;23,8;0;WSW;0;1,3;WSW;28,2;32,3;32,3;37,5;1011,5;0;0;329;14,15;483;1;0,21;1,7;0;0,206;29,5;70;23,5;33,9;0;699;1;100;30
Mayo;17;17/05/2014;9:00:00;30,1;30,1;28,2;74;25;0;SE;0;0,9;SE;30,1;36,2;36,2;43,3;1011,4;0;0;520;22,36;596;2,3;0,49;3;0;0,245;30,1;69;23,7;35,1;0,011;697;1;100;30
Mayo;17;17/05/2014;9:30:00;30,7;30,7;30,1;72;25,1;0;SW;0;1,8;SW;30,7;37,1;37,1;44,8;1011,4;0;0;579;24,9;668;3,4;0,73;4,2;0;0,258;30,7;68;24,1;36,2;0;699;1;100;30
Mayo;17;17/05/2014;10:00:00;31;31,1;30,7;71;25,1;0;NW;0;1,8;WNW;31;37,3;37,3;46,2;1011,1;0;0;675;29,03;749;4,7;1,01;5,4;0;0,264;31,4;67;24,6;37,5;0,016;694;1;100;30
Mayo;17;17/05/2014;10:30:00;31,7;31,7;31;71;25,8;0,4;NW;0,8;2,2;NW;31,7;39,4;39,4;49,7;1010,8;0;0;787;33,85;847;6;1,29;6,6;0;0,278;32,3;65;24,9;39,5;0;697;1;100;30
Mayo;17;17/05/2014;11:00:00;32,7;32,7;31,7;69;26,3;0,4;E;0,8;2,2;ESE;32,7;42,2;42,2;54,2;1010,3;0;0;908;39,05;1013;6,9;1,48;7,2;0;0,3;33,1;64;25,4;41,5;0,023;698;1;100;30
Mayo;17;17/05/2014;11:30:00;32,8;32,9;32,4;68;26,1;0,4;W;0,8;2,7;WSW;32,8;42;42;52,6;1010,1;0;0;804;34,58;991;6,4;1,37;7,8;0;0,301;33,8;63;25,8;43,2;0;697;1;100;30
Mayo;17;17/05/2014;12:00:00;33,1;33,2;32,6;66;25,9;0;WNW;0;1,8;W;33,1;42,3;42,3;48,3;1009,5;0;0;416;17,89;984;4,6;0,99;7,4;0;0,308;34,4;63;26,4;45,1;0,017;697;1;100;30
Mayo;17;17/05/2014;12:30:00;33,8;33,8;33,1;66;26,5;0,4;NW;0,8;3,1;WSW;33,8;44,4;44,4;57,4;1009,2;0;0;937;40,3;998;7;1,5;7,9;0;0,322;35,1;62;26,7;46,7;0;697;1;100;30
Mayo;17;17/05/2014;13:00:00;34,4;34,4;33,8;65;26,9;0,9;W;1,61;3,1;WSW;34,4;45,9;45,9;59,1;1008,7;0;0;915;39,35;984;7,3;1,56;7,7;0;0,334;35,7;61;27;48,4;0,025;702;1;100;30
Mayo;17;17/05/2014;13:30:00;34,3;34,6;34,2;67;27,3;0,4;NNW;0,8;2,7;NNW;34,3;46,7;46,7;58,9;1008,1;0;0;811;34,88;916;6,1;1,31;7;0;0,333;36,2;60;27,2;49,6;0;696;1;100;30
Mayo;17;17/05/2014;14:00:00;34;34,5;33,9;68;27,3;0,9;NNW;1,61;3,1;SW;34;46;46;56,3;1007,6;0;0;654;28,13;877;4,3;0,92;6;0;0,326;36,8;59;27,5;51,1;0,02;697;1;100;30
Mayo;17;17/05/2014;14:30:00;33,9;34,3;33,9;66;26,7;1,3;NNW;2,41;3,6;SW;33,9;44,9;44,9;56,6;1007,4;0;0;700;30,1;759;4;0,86;4,5;0;0,325;37,1;59;27,7;52,2;0;700;1;100;30
Mayo;17;17/05/2014;15:00:00;34,2;34,2;33,8;66;26,9;0,9;W;1,61;3,6;WSW;34,2;45,7;45,7;55,7;1006,8;0;0;565;24,3;684;2,9;0,62;3,8;0;0,33;37,3;59;28;53,3;0,018;700;1;100;30
Mayo;17;17/05/2014;15:30:00;34,2;34,3;34,1;65;26,6;0,9;NW;1,61;2,7;NNE;34,2;45,2;45,2;55,2;1006,4;0;0;523;22,49;550;2,1;0,45;2,4;0;0,33;37,3;59;28;53,3;0;697;1;100;30
Mayo;17;17/05/2014;16:00:00;33,9;34,2;33,9;65;26,4;0,9;WSW;1,61;4;WSW;33,9;44,4;44,4;53,6;1006,2;0;0;451;19,4;473;1,3;0,28;1,6;0;0,325;37,4;58;27,8;53,1;0,014;700;1;100;30
Mayo;17;17/05/2014;16:30:00;34;34,1;33,9;62;25,7;0,9;W;1,61;3,1;WSW;34;43,3;43,3;52,6;1006,7;0;0;435;18,71;476;0,7;0,15;0,9;0;0,326;37,4;58;27,8;53,1;0;697;1;100;30
Mayo;17;17/05/2014;17:00:00;29,7;34;29,7;72;24,1;0,9;ESE;1,61;4;ESE;29,7;34,7;34,7;39,3;1007,1;0;0;221;9,5;359;0;0;0;0;0,236;37,2;58;27,5;52;0,01;697;1;100;30
Mayo;17;17/05/2014;17:30:00;29,5;29,8;29,5;73;24,1;0;ESE;0;2,2;SE;29,5;34,6;34,6;35,1;1006,9;0;0;122;5,25;158;0;0;0;0;0,233;36,8;58;27,2;50,6;0;697;1;100;30
Mayo;17;17/05/2014;18:00:00;29,8;30;29,5;73;24,4;0;ESE;0;0,4;ESE;29,8;35,2;35,2;35,2;1006,9;0;0;74;3,18;113;0;0;0;0;0,238;36,4;59;27,1;49,7;0,003;700;1;100;30
Mayo;17;17/05/2014;18:30:00;28,6;29,8;28,6;75;23,7;0;---;0;0;---;28,6;33;33;32,2;1007,1;0;0;9;0,39;32;0;0;0;0;0,214;35,8;60;26,9;48,2;0;692;1;100;30
Mayo;17;17/05/2014;19:00:00;27,6;28,6;27,6;76;23;0;---;0;0;---;27,6;30,6;30,6;29,7;1007,3;0;0;0;0;0;0;0;0;0;0,193;35,2;61;26,5;46,5;0;699;1;100;30
Mayo;17;17/05/2014;19:30:00;26,8;27,6;26,8;76;22,2;0;---;0;0;---;26,8;29,1;29,1;28,1;1007,9;0;0;0;0;0;0;0;0;0;0,177;34,7;61;26;44,9;0;691;1;100;30
Mayo;17;17/05/2014;20:00:00;26,7;26,8;26,7;76;22,1;0;---;0;0;---;26,7;28,9;28,9;27,9;1008,4;0;0;0;0;0;0;0;0;0;0,175;34,2;62;25,9;43,9;0,001;690;1;100;30
Mayo;17;17/05/2014;20:30:00;26,5;26,8;26,5;76;21,9;0;---;0;0;---;26,5;28,5;28,5;27,5;1008,4;0;0;0;0;0;0;0;0;0;0,17;33,8;62;25,5;42,8;0;689;1;100;30
Mayo;17;17/05/2014;21:00:00;26,3;26,6;26,3;76;21,7;0;---;0;0;---;26,3;28,1;28,1;27,1;1008,7;0;0;0;0;0;0;0;0;0;0,166;33,4;63;25,4;42,1;0,001;690;1;100;30
Mayo;17;17/05/2014;21:30:00;26,1;26,3;26;76;21,5;0;---;0;0;---;26,1;27,8;27,8;26,7;1009,2;0;0;0;0;0;0;0;0;0;0,161;33,1;63;25,1;41,1;0;695;1;100;30
Mayo;17;17/05/2014;22:00:00;25,8;26,1;25,8;76;21,2;0;---;0;0;---;25,8;27,4;27,4;26,3;1009,5;0;0;0;0;0;0;0;0;0;0,155;32,7;64;25;40,4;0,001;697;1;100;30
Mayo;17;17/05/2014;22:30:00;25,6;25,8;25,6;76;21,1;0;---;0;0;---;25,6;27,2;27,2;26,1;1009,4;0;0;0;0;0;0;0;0;0;0,152;32,5;64;24,8;39,8;0;700;1;100;30
Mayo;17;17/05/2014;23:00:00;25,4;25,6;25,4;76;20,9;0;---;0;0;---;25,4;26,9;26,9;25,8;1009,6;0;0;0;0;0;0;0;0;0;0,148;32,1;65;24,7;39;0,001;697;1;100;30
Mayo;17;17/05/2014;23:30:00;25,4;25,4;25,4;76;20,8;0;---;0;0;---;25,4;26,9;26,9;25,8;1009,4;0;0;0;0;0;0;0;0;0;0,147;31,9;65;24,5;38,3;0;693;1;100;30
Mayo;18;18/05/2014;0:00:00;25,3;25,4;25,3;76;20,8;0;ESE;0;0,4;ESE;25,3;26,8;26,8;25,7;1009,7;0;0;0;0;0;0;0;0;0;0,146;31,8;66;24,6;38,2;0,001;698;1;100;30
Mayo;18;18/05/2014;0:30:00;25,7;25,7;25,3;75;21;0;SSE;0;1,8;SSE;25,7;27,2;27,2;26,1;1009,7;0;0;0;0;0;0;0;0;0;0,154;31,6;66;24,4;37,6;0;694;1;100;30
Mayo;18;18/05/2014;1:00:00;25,9;25,9;25,7;75;21,2;0;SSE;0;0,9;SSE;25,9;27,6;27,6;26,5;1009,6;0;0;0;0;0;0;0;0;0;0,159;31,3;66;24,2;36,9;0,001;695;1;100;30
Mayo;18;18/05/2014;1:30:00;25,9;25,9;25,8;75;21,1;0;---;0;0;---;25,9;27,4;27,4;26,4;1009,5;0;0;0;0;0;0;0;0;0;0,157;31,1;67;24,3;36,5;0;697;1;100;30
Mayo;18;18/05/2014;2:00:00;25,8;25,9;25,8;75;21,1;0;SSE;0;0,4;SSE;25,8;27,4;27,4;26,3;1009,4;0;0;0;0;0;0;0;0;0;0,156;30,9;67;24,1;36,3;0,001;702;1;100;30
Mayo;18;18/05/2014;2:30:00;25,5;25,9;25,5;75;20,7;0;SSE;0;0,4;SSE;25,5;26,9;26,9;25,8;1009;0;0;0;0;0;0;0;0;0;0,149;30,8;67;24;36,1;0;697;1;100;30
Mayo;18;18/05/2014;3:00:00;25,1;25,5;25,1;75;20,3;0;---;0;0;---;25,1;26,4;26,4;25,3;1009,1;0;0;0;0;0;0;0;0;0;0,14;30,6;68;24;36,1;0,001;696;1;100;30
Mayo;18;18/05/2014;3:30:00;24,8;25,1;24,8;75;20;0;---;0;0;---;24,8;26,2;26,2;25,1;1009,1;0;0;0;0;0;0;0;0;0;0,134;30,5;68;23,9;35,8;0;701;1;100;30
Mayo;18;18/05/2014;4:00:00;24,4;24,8;24,4;75;19,7;0;---;0;0;---;24,4;25,8;25,8;24,6;1009,4;0;0;0;0;0;0;0;0;0;0,127;30,4;68;23,8;35,6;0,001;694;1;100;30
Mayo;18;18/05/2014;4:30:00;24,2;24,5;24,2;76;19,7;0;---;0;0;---;24,2;25,6;25,6;24,4;1009,6;0;0;0;0;0;0;0;0;0;0,123;30,2;69;23,8;35,3;0;696;1;100;30
Mayo;18;18/05/2014;5:00:00;24,4;24,4;24,2;76;19,9;0;W;0;0,9;W;24,4;25,8;25,8;24,9;1009,9;0;0;0;0;0;0;0;0;0;0,127;30,1;69;23,7;35,1;0,001;696;1;100;30
Mayo;18;18/05/2014;5:30:00;24,6;24,6;24,4;76;20;0;W;0;0,4;W;24,6;25,9;25,9;25,1;1010,1;0;0;0;0;0;0;0;0;0;0,13;29,9;69;23,6;34,8;0;698;1;100;30
Mayo;18;18/05/2014;6:00:00;24,5;24,6;24,4;77;20,2;0;W;0;0,4;W;24,5;25,9;25,9;25,3;1010,3;0;0;10;0,43;26;0;0;0;0;0,128;29,8;69;23,5;34,6;0;696;1;100;30
Mayo;18;18/05/2014;6:30:00;24,8;24,8;24,5;77;20,5;0;W;0;0,4;W;24,8;26,3;26,3;26,4;1010,7;0;0;42;1,81;53;0;0;0;0;0,134;29,8;70;23,8;34,8;0;695;1;100;30
Mayo;18;18/05/2014;7:00:00;24,9;25;24,8;76;20,4;0;W;0;0,4;W;24,9;26,4;26,4;27,1;1011,1;0;0;71;3,05;93;0;0;0;0;0,138;29,8;70;23,8;34,8;0,002;695;1;100;30
Mayo;18;18/05/2014;7:30:00;25,8;25,9;25;76;21,3;0;WSW;0;0,4;W;25,8;27,5;27,5;29,8;1011,3;0;0;150;6,45;272;0;0;0;0;0,156;29,9;70;23,9;35,1;0;696;1;100;30
Mayo;18;18/05/2014;8:00:00;27,2;27,2;25,9;75;22,4;0;WSW;0;0,4;WSW;27,2;29,7;29,7;34,5;1011,1;0;0;301;12,94;359;0,2;0,04;0,7;0;0,185;30,2;70;24,1;35,6;0,006;694;1;100;30
Mayo;18;18/05/2014;8:30:00;27,8;27,8;27,2;75;23;0,4;WSW;0,8;2,2;NNW;27,8;31;31;35,6;1011,2;0;0;292;12,56;638;1,1;0,24;2,2;0;0,198;30,5;69;24,2;36,1;0;697;1;100;30
Mayo;18;18/05/2014;9:00:00;29,7;29,7;27,9;73;24,3;0,9;NNW;1,61;3,1;NNW;29,7;34,9;34,9;44,1;1011,2;0;0;659;28,34;728;2,7;0,58;3,2;0;0,236;31,1;69;24,7;37;0,013;699;1;100;30
Mayo;18;18/05/2014;9:30:00;30,4;30,4;29,7;72;24,8;0,4;W;0,8;1,8;NNW;30,4;36,4;36,4;42,6;1011,1;0;0;481;20,69;744;3;0,64;4,2;0;0,251;31,7;68;25;38,4;0;700;1;100;30
Mayo;18;18/05/2014;10:00:00;31,1;31,1;30,4;71;25,2;0,4;W;0,8;3,1;WSW;31,1;37,5;37,5;46;1010,8;0;0;652;28,04;846;4,4;0,94;5,5;0;0,266;32,4;67;25,5;40,5;0,015;699;1;100;30
Mayo;18;18/05/2014;10:30:00;30,8;31,2;30,8;71;25;0,4;W;0,8;2,2;NNW;30,8;37,1;37,1;43,1;1010,7;0;0;428;18,41;800;3,7;0,79;5,4;0;0,26;33;66;25,8;41,9;0;700;1;100;30
Mayo;18;18/05/2014;11:00:00;31,7;31,7;30,8;68;25;0,4;NW;0,8;3,1;NNW;31,7;38,4;38,4;47,8;1010,4;0;0;734;31,57;865;6,1;1,31;7,1;0;0,278;33,4;65;26;42,9;0,016;699;1;100;30
Mayo;18;18/05/2014;11:30:00;32,6;32,6;31,7;68;25,9;0,4;NNW;0,8;2,7;W;32,6;41,5;41,5;53,1;1010;0;0;882;37,93;914;7,7;1,65;8,1;0;0,297;34,2;64;26,4;44,9;0;699;1;100;30
Mayo;18;18/05/2014;12:00:00;32,9;33,1;32,6;66;25,7;0,9;NNW;1,61;3,1;NNW;32,9;41,6;41,6;52,9;1009,8;0;0;852;36,64;940;7,5;1,61;8,1;0;0,303;34,9;63;26,8;46,8;0,023;701;1;100;30
Mayo;18;18/05/2014;12:30:00;33,4;33,4;32,7;64;25,7;0,9;W;1,61;3,1;W;33,4;42,5;42,5;53,5;1009,3;0;0;810;34,83;921;7,2;1,54;8;0;0,315;35,6;62;27,2;48,6;0;698;1;100;30
Mayo;18;18/05/2014;13:00:00;33,7;33,8;33,4;63;25,7;0,9;W;1,61;3,1;W;33,7;42,9;42,9;55,1;1008,8;0;0;861;37,03;886;7,4;1,59;7,6;0;0,321;36,1;61;27,4;49,8;0,023;697;1;100;30
Mayo;18;18/05/2014;13:30:00;33,9;33,9;33,7;65;26,4;0,9;NW;1,61;3,6;WSW;33,9;44,3;44,3;56,5;1008,4;0;0;826;35,52;881;6,6;1,41;7;0;0,324;36,8;60;27,7;51,7;0;695;1;100;30
Mayo;18;18/05/2014;14:00:00;33,7;33,9;33,7;65;26,2;0,4;NNW;0,8;2,7;NNW;33,7;43,8;43,8;54,1;1007,7;0;0;665;28,6;803;5;1,07;6,1;0;0,321;37,2;59;27,8;52,6;0,02;700;1;100;30
Mayo;18;18/05/2014;14:30:00;34,2;34,2;33,7;62;25,9;0,9;W;1,61;3,6;NW;34,2;43,9;43,9;54,6;1007,5;0;0;647;27,82;731;4,2;0,9;4,9;0;0,331;37,4;58;27,8;53,1;0;698;1;100;30
Mayo;18;18/05/2014;15:00:00;33,8;34,3;33,8;62;25,5;0,9;NNW;1,61;3,6;NW;33,8;42,8;42,8;53,6;1007;0;0;618;26,58;638;3,3;0,71;3,7;0;0,323;37,7;58;28;54,2;0,018;696;1;100;30
Mayo;18;18/05/2014;15:30:00;33,6;34,1;33,6;63;25,6;0,4;NW;0,8;2,7;NNW;33,6;42,6;42,6;49,8;1007,2;0;0;398;17,12;582;1,8;0,39;2,7;0;0,318;37,8;57;27,8;53,9;0;699;1;100;30
Mayo;18;18/05/2014;16:00:00;34,3;34,3;33,5;63;26,3;0;NNW;0;2,2;WSW;34,3;44,8;44,8;52;1007,1;0;0;367;15,78;499;1,2;0,26;1,4;0;0,333;37,7;57;27,7;53,5;0,011;698;1;100;30
Mayo;18;18/05/2014;16:30:00;34,6;34,7;34,2;61;26;0;WSW;0;2,2;N;34,6;44,7;44,7;51,9;1007,4;0;0;348;14,97;448;0,4;0,09;0,9;0;0,339;37,6;57;27,6;52,8;0;699;1;100;30
Mayo;18;18/05/2014;17:00:00;30,3;34,6;30,3;70;24,2;0,9;SE;1,61;5,8;ESE;30,3;35,8;35,8;39,7;1007,9;0;0;197;8,47;336;0;0;0;0;0,249;37,3;57;27,4;52;0,008;698;1;100;30
Mayo;18;18/05/2014;17:30:00;29,7;30,3;29,7;69;23,4;0,4;S;0,8;3,1;SE;29,7;34,3;34,3;36,8;1008,1;0;0;132;5,68;192;0;0;0;0;0,237;37,1;57;27,1;51;0;696;1;100;30
Mayo;18;18/05/2014;18:00:00;29,6;29,8;29,6;71;23,7;0;SSW;0;0,9;SSW;29,6;34,3;34,3;34,1;1008,2;0;0;57;2,45;95;0;0;0;0;0,234;36,5;57;26,6;49;0,003;699;1;100;30
Mayo;18;18/05/2014;18:30:00;29,1;29,6;29,1;72;23,5;0;SSW;0;0,4;SSW;29,1;33,4;33,4;32,8;1008,3;0;0;20;0,86;44;0;0;0;0;0,223;36;58;26,4;47,8;0;699;1;100;30
Mayo;18;18/05/2014;19:00:00;27,8;29,1;27,8;75;23;0;SSW;0;0,4;SSW;27,8;31;31;30,1;1008,4;0;0;0;0;0;0;0;0;0;0,198;35,4;59;26,2;46,4;0,001;702;1;100;30
Mayo;18;18/05/2014;19:30:00;27;27,8;27;75;22,2;0;---;0;0;---;27;29,3;29,3;28,3;1008,9;0;0;0;0;0;0;0;0;0;0,181;34,9;60;26;45,3;0;694;1;100;30
Mayo;18;18/05/2014;20:00:00;26,6;27;26,6;75;21,8;0;---;0;0;---;26,6;28,5;28,5;27,5;1009,3;0;0;0;0;0;0;0;0;0;0,171;34,6;60;25,7;44,1;0,001;701;1;100;30
Mayo;18;18/05/2014;20:30:00;26,3;26,6;26,3;75;21,5;0;---;0;0;---;26,3;28,1;28,1;27,1;1009,6;0;0;0;0;0;0;0;0;0;0,167;34,1;61;25,5;43;0;700;1;100;30
Mayo;18;18/05/2014;21:00:00;25,9;26,3;25,9;75;21,2;0;---;0;0;---;25,9;27,6;27,6;26,5;1009,7;0;0;0;0;0;0;0;0;0;0,159;33,7;61;25,2;42;0,001;700;1;100;30
Mayo;18;18/05/2014;21:30:00;25,7;25,9;25,7;75;21;0;---;0;0;---;25,7;27,2;27,2;26,1;1010,3;0;0;0;0;0;0;0;0;0;0,154;33,4;62;25,2;41,7;0;701;1;100;30
Mayo;18;18/05/2014;22:00:00;25,7;25,8;25,7;75;20,9;0;---;0;0;---;25,7;27,2;27,2;26,1;1010,5;0;0;0;0;0;0;0;0;0;0,153;33,1;62;24,9;40,7;0,001;701;1;100;30
Mayo;18;18/05/2014;22:30:00;25,6;25,7;25,6;75;20,8;0;---;0;0;---;25,6;27;27;25,9;1010,1;0;0;0;0;0;0;0;0;0;0,15;32,8;63;24,9;40,3;0;703;1;100;30
Mayo;18;18/05/2014;23:00:00;25,4;25,6;25,4;75;20,6;0;---;0;0;---;25,4;26,8;26,8;25,7;1010,3;0;0;0;0;0;0;0;0;0;0,147;32,5;63;24,5;39,4;0,001;701;1;100;30
Mayo;18;18/05/2014;23:30:00;25,2;25,4;25,2;75;20,4;0;---;0;0;---;25,2;26,6;26,6;25,4;1010,2;0;0;0;0;0;0;0;0;0;0,142;32,3;64;24,6;39,2;0;701;1;100;30
Mayo;19;19/05/2014;0:00:00;25;25,2;25;75;20,3;0;---;0;0;---;25;26,4;26,4;25,3;1009,8;0;0;0;0;0;0;0;0;0;0,139;32;64;24,3;38,3;0,001;701;1;100;30
Mayo;19;19/05/2014;0:30:00;24,8;25,1;24,8;75;20,1;0;---;0;0;---;24,8;26,2;26,2;25,1;1009,4;0;0;0;0;0;0;0;0;0;0,135;31,8;65;24,4;37,9;0;700;1;100;30
